36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
14:46:56.0 (79440635)|STATEMENT_EXECUTE|[85]
14:46:56.0 (79443881)|METHOD_ENTRY|[85]|01pf400000Gbx3Y|InstallationTests.createEquipment()
14:46:56.0 (79454728)|STATEMENT_EXECUTE|[139]
14:46:56.0 (79456322)|STATEMENT_EXECUTE|[140]
14:46:56.0 (79471708)|HEAP_ALLOCATE|[140]|Bytes:4
14:46:56.0 (79490269)|VARIABLE_ASSIGNMENT|[140]|this.Name|"TEST"|0x25d519dc
14:46:56.0 (79501586)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (79505788)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (79519414)|VARIABLE_ASSIGNMENT|[140]|this.Lifespan_Months__c|10|0x25d519dc
14:46:56.0 (79527841)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (79531674)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (79546492)|VARIABLE_ASSIGNMENT|[140]|this.Maintenance_Cycle__c|10|0x25d519dc
14:46:56.0 (79559357)|VARIABLE_ASSIGNMENT|[140]|this.Replacement_Part__c|true|0x25d519dc
14:46:56.0 (79569900)|VARIABLE_SCOPE_BEGIN|[140]|p|Product2|true|false
14:46:56.0 (79582377)|VARIABLE_ASSIGNMENT|[140]|p|{"Name":"TEST","Lifespan_Months__c":10,"Maintenance_Cycle__c":10,"Replacement_Part__c":true}|0x25d519dc
14:46:56.0 (79588151)|STATEMENT_EXECUTE|[144]
14:46:56.0 (79592124)|METHOD_EXIT|[85]|01pf400000Gbx3Y|InstallationTests.createEquipment()
14:46:56.0 (79601456)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:46:56.0 (79607587)|HEAP_ALLOCATE|[83]|Bytes:4
14:46:56.0 (79613644)|VARIABLE_ASSIGNMENT|[83]|i|251
14:46:56.0 (79619986)|STATEMENT_EXECUTE|[83]
14:46:56.0 (79621498)|STATEMENT_EXECUTE|[84]
14:46:56.0 (79624575)|METHOD_ENTRY|[84]|01pf400000Gbx3Y|InstallationTests.createVehicle()
14:46:56.0 (79635314)|STATEMENT_EXECUTE|[134]
14:46:56.0 (79636910)|STATEMENT_EXECUTE|[135]
14:46:56.0 (79648015)|HEAP_ALLOCATE|[135]|Bytes:4
14:46:56.0 (79666027)|VARIABLE_ASSIGNMENT|[135]|this.Name|"TEST"|0x3a1e3904
14:46:56.0 (79675289)|VARIABLE_SCOPE_BEGIN|[135]|v|Vehicle__c|true|false
14:46:56.0 (79686657)|VARIABLE_ASSIGNMENT|[135]|v|{"Name":"TEST"}|0x3a1e3904
14:46:56.0 (79691880)|STATEMENT_EXECUTE|[136]
14:46:56.0 (79695424)|METHOD_EXIT|[84]|01pf400000Gbx3Y|InstallationTests.createVehicle()
14:46:56.0 (79704457)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:46:56.0 (79710145)|STATEMENT_EXECUTE|[85]
14:46:56.0 (79713269)|METHOD_ENTRY|[85]|01pf400000Gbx3Y|InstallationTests.createEquipment()
14:46:56.0 (79724199)|STATEMENT_EXECUTE|[139]
14:46:56.0 (79725723)|STATEMENT_EXECUTE|[140]
14:46:56.0 (79735512)|HEAP_ALLOCATE|[140]|Bytes:4
14:46:56.0 (79752357)|VARIABLE_ASSIGNMENT|[140]|this.Name|"TEST"|0x171b39ba
14:46:56.0 (79763802)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (79767540)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (79780837)|VARIABLE_ASSIGNMENT|[140]|this.Lifespan_Months__c|10|0x171b39ba
14:46:56.0 (79788963)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (79792660)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (79803450)|VARIABLE_ASSIGNMENT|[140]|this.Maintenance_Cycle__c|10|0x171b39ba
14:46:56.0 (79816762)|VARIABLE_ASSIGNMENT|[140]|this.Replacement_Part__c|true|0x171b39ba
14:46:56.0 (79826443)|VARIABLE_SCOPE_BEGIN|[140]|p|Product2|true|false
14:46:56.0 (79838761)|VARIABLE_ASSIGNMENT|[140]|p|{"Name":"TEST","Lifespan_Months__c":10,"Maintenance_Cycle__c":10,"Replacement_Part__c":true}|0x171b39ba
14:46:56.0 (79844313)|STATEMENT_EXECUTE|[144]
14:46:56.0 (79848042)|METHOD_EXIT|[85]|01pf400000Gbx3Y|InstallationTests.createEquipment()
14:46:56.0 (79856967)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:46:56.0 (79863074)|HEAP_ALLOCATE|[83]|Bytes:4
14:46:56.0 (79869184)|VARIABLE_ASSIGNMENT|[83]|i|252
14:46:56.0 (79874785)|STATEMENT_EXECUTE|[83]
14:46:56.0 (79876388)|STATEMENT_EXECUTE|[84]
14:46:56.0 (79879526)|METHOD_ENTRY|[84]|01pf400000Gbx3Y|InstallationTests.createVehicle()
14:46:56.0 (79890053)|STATEMENT_EXECUTE|[134]
14:46:56.0 (79891620)|STATEMENT_EXECUTE|[135]
14:46:56.0 (79902064)|HEAP_ALLOCATE|[135]|Bytes:4
14:46:56.0 (79919583)|VARIABLE_ASSIGNMENT|[135]|this.Name|"TEST"|0x7a9fcf7c
14:46:56.0 (79928632)|VARIABLE_SCOPE_BEGIN|[135]|v|Vehicle__c|true|false
14:46:56.0 (79938842)|VARIABLE_ASSIGNMENT|[135]|v|{"Name":"TEST"}|0x7a9fcf7c
14:46:56.0 (79944172)|STATEMENT_EXECUTE|[136]
14:46:56.0 (79947686)|METHOD_EXIT|[84]|01pf400000Gbx3Y|InstallationTests.createVehicle()
14:46:56.0 (79956149)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:46:56.0 (79962278)|STATEMENT_EXECUTE|[85]
14:46:56.0 (79965325)|METHOD_ENTRY|[85]|01pf400000Gbx3Y|InstallationTests.createEquipment()
14:46:56.0 (79974774)|STATEMENT_EXECUTE|[139]
14:46:56.0 (79976329)|STATEMENT_EXECUTE|[140]
14:46:56.0 (79985735)|HEAP_ALLOCATE|[140]|Bytes:4
14:46:56.0 (80002379)|VARIABLE_ASSIGNMENT|[140]|this.Name|"TEST"|0x7789320a
14:46:56.0 (80014014)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (80017874)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (80030620)|VARIABLE_ASSIGNMENT|[140]|this.Lifespan_Months__c|10|0x7789320a
14:46:56.0 (80039005)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (80042498)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (80053578)|VARIABLE_ASSIGNMENT|[140]|this.Maintenance_Cycle__c|10|0x7789320a
14:46:56.0 (80066350)|VARIABLE_ASSIGNMENT|[140]|this.Replacement_Part__c|true|0x7789320a
14:46:56.0 (80075344)|VARIABLE_SCOPE_BEGIN|[140]|p|Product2|true|false
14:46:56.0 (80087834)|VARIABLE_ASSIGNMENT|[140]|p|{"Name":"TEST","Lifespan_Months__c":10,"Maintenance_Cycle__c":10,"Replacement_Part__c":true}|0x7789320a
14:46:56.0 (80093272)|STATEMENT_EXECUTE|[144]
14:46:56.0 (80096961)|METHOD_EXIT|[85]|01pf400000Gbx3Y|InstallationTests.createEquipment()
14:46:56.0 (80105613)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:46:56.0 (80112360)|HEAP_ALLOCATE|[83]|Bytes:4
14:46:56.0 (80118874)|VARIABLE_ASSIGNMENT|[83]|i|253
14:46:56.0 (80124896)|STATEMENT_EXECUTE|[83]
14:46:56.0 (80126403)|STATEMENT_EXECUTE|[84]
14:46:56.0 (80129529)|METHOD_ENTRY|[84]|01pf400000Gbx3Y|InstallationTests.createVehicle()
14:46:56.0 (80140428)|STATEMENT_EXECUTE|[134]
14:46:56.0 (80141989)|STATEMENT_EXECUTE|[135]
14:46:56.0 (80151985)|HEAP_ALLOCATE|[135]|Bytes:4
14:46:56.0 (80169836)|VARIABLE_ASSIGNMENT|[135]|this.Name|"TEST"|0x3c94e3e6
14:46:56.0 (80178136)|VARIABLE_SCOPE_BEGIN|[135]|v|Vehicle__c|true|false
14:46:56.0 (80188507)|VARIABLE_ASSIGNMENT|[135]|v|{"Name":"TEST"}|0x3c94e3e6
14:46:56.0 (80193969)|STATEMENT_EXECUTE|[136]
14:46:56.0 (80197479)|METHOD_EXIT|[84]|01pf400000Gbx3Y|InstallationTests.createVehicle()
14:46:56.0 (80206350)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:46:56.0 (80212096)|STATEMENT_EXECUTE|[85]
14:46:56.0 (80215304)|METHOD_ENTRY|[85]|01pf400000Gbx3Y|InstallationTests.createEquipment()
14:46:56.0 (80225215)|STATEMENT_EXECUTE|[139]
14:46:56.0 (80226738)|STATEMENT_EXECUTE|[140]
14:46:56.0 (80236036)|HEAP_ALLOCATE|[140]|Bytes:4
14:46:56.0 (80253286)|VARIABLE_ASSIGNMENT|[140]|this.Name|"TEST"|0x720cdb27
14:46:56.0 (80264031)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (80268008)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (80281266)|VARIABLE_ASSIGNMENT|[140]|this.Lifespan_Months__c|10|0x720cdb27
14:46:56.0 (80289275)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (80292956)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (80304416)|VARIABLE_ASSIGNMENT|[140]|this.Maintenance_Cycle__c|10|0x720cdb27
14:46:56.0 (80317528)|VARIABLE_ASSIGNMENT|[140]|this.Replacement_Part__c|true|0x720cdb27
14:46:56.0 (80326180)|VARIABLE_SCOPE_BEGIN|[140]|p|Product2|true|false
14:46:56.0 (80338095)|VARIABLE_ASSIGNMENT|[140]|p|{"Name":"TEST","Lifespan_Months__c":10,"Maintenance_Cycle__c":10,"Replacement_Part__c":true}|0x720cdb27
14:46:56.0 (80343645)|STATEMENT_EXECUTE|[144]
14:46:56.0 (80347364)|METHOD_EXIT|[85]|01pf400000Gbx3Y|InstallationTests.createEquipment()
14:46:56.0 (80357845)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:46:56.0 (80363778)|HEAP_ALLOCATE|[83]|Bytes:4
14:46:56.0 (80369835)|VARIABLE_ASSIGNMENT|[83]|i|254
14:46:56.0 (80375382)|STATEMENT_EXECUTE|[83]
14:46:56.0 (80376830)|STATEMENT_EXECUTE|[84]
14:46:56.0 (80379878)|METHOD_ENTRY|[84]|01pf400000Gbx3Y|InstallationTests.createVehicle()
14:46:56.0 (80390206)|STATEMENT_EXECUTE|[134]
14:46:56.0 (80391784)|STATEMENT_EXECUTE|[135]
14:46:56.0 (80401631)|HEAP_ALLOCATE|[135]|Bytes:4
14:46:56.0 (80419691)|VARIABLE_ASSIGNMENT|[135]|this.Name|"TEST"|0x76ec1e35
14:46:56.0 (80428766)|VARIABLE_SCOPE_BEGIN|[135]|v|Vehicle__c|true|false
14:46:56.0 (80438477)|VARIABLE_ASSIGNMENT|[135]|v|{"Name":"TEST"}|0x76ec1e35
14:46:56.0 (80443516)|STATEMENT_EXECUTE|[136]
14:46:56.0 (80447054)|METHOD_EXIT|[84]|01pf400000Gbx3Y|InstallationTests.createVehicle()
14:46:56.0 (80454898)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:46:56.0 (80465179)|STATEMENT_EXECUTE|[85]
14:46:56.0 (80468539)|METHOD_ENTRY|[85]|01pf400000Gbx3Y|InstallationTests.createEquipment()
14:46:56.0 (80477639)|STATEMENT_EXECUTE|[139]
14:46:56.0 (80479266)|STATEMENT_EXECUTE|[140]
14:46:56.0 (80489049)|HEAP_ALLOCATE|[140]|Bytes:4
14:46:56.0 (80506809)|VARIABLE_ASSIGNMENT|[140]|this.Name|"TEST"|0x484b6b80
14:46:56.0 (80517710)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (80521420)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (80534856)|VARIABLE_ASSIGNMENT|[140]|this.Lifespan_Months__c|10|0x484b6b80
14:46:56.0 (80545868)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (80549250)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (80560866)|VARIABLE_ASSIGNMENT|[140]|this.Maintenance_Cycle__c|10|0x484b6b80
14:46:56.0 (80576621)|VARIABLE_ASSIGNMENT|[140]|this.Replacement_Part__c|true|0x484b6b80
14:46:56.0 (80585464)|VARIABLE_SCOPE_BEGIN|[140]|p|Product2|true|false
14:46:56.0 (80597414)|VARIABLE_ASSIGNMENT|[140]|p|{"Name":"TEST","Lifespan_Months__c":10,"Maintenance_Cycle__c":10,"Replacement_Part__c":true}|0x484b6b80
14:46:56.0 (80603505)|STATEMENT_EXECUTE|[144]
14:46:56.0 (80607341)|METHOD_EXIT|[85]|01pf400000Gbx3Y|InstallationTests.createEquipment()
14:46:56.0 (80616280)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:46:56.0 (80622351)|HEAP_ALLOCATE|[83]|Bytes:4
14:46:56.0 (80628411)|VARIABLE_ASSIGNMENT|[83]|i|255
14:46:56.0 (80633991)|STATEMENT_EXECUTE|[83]
14:46:56.0 (80635547)|STATEMENT_EXECUTE|[84]
14:46:56.0 (80638598)|METHOD_ENTRY|[84]|01pf400000Gbx3Y|InstallationTests.createVehicle()
14:46:56.0 (80649503)|STATEMENT_EXECUTE|[134]
14:46:56.0 (80651050)|STATEMENT_EXECUTE|[135]
14:46:56.0 (80661303)|HEAP_ALLOCATE|[135]|Bytes:4
14:46:56.0 (80679041)|VARIABLE_ASSIGNMENT|[135]|this.Name|"TEST"|0x535b2abc
14:46:56.0 (80688291)|VARIABLE_SCOPE_BEGIN|[135]|v|Vehicle__c|true|false
14:46:56.0 (80698717)|VARIABLE_ASSIGNMENT|[135]|v|{"Name":"TEST"}|0x535b2abc
14:46:56.0 (80703915)|STATEMENT_EXECUTE|[136]
14:46:56.0 (80707414)|METHOD_EXIT|[84]|01pf400000Gbx3Y|InstallationTests.createVehicle()
14:46:56.0 (80716287)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:46:56.0 (80721758)|STATEMENT_EXECUTE|[85]
14:46:56.0 (80724904)|METHOD_ENTRY|[85]|01pf400000Gbx3Y|InstallationTests.createEquipment()
14:46:56.0 (80734464)|STATEMENT_EXECUTE|[139]
14:46:56.0 (80736020)|STATEMENT_EXECUTE|[140]
14:46:56.0 (80745289)|HEAP_ALLOCATE|[140]|Bytes:4
14:46:56.0 (80762683)|VARIABLE_ASSIGNMENT|[140]|this.Name|"TEST"|0x479a1613
14:46:56.0 (80772965)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (80776701)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (80789544)|VARIABLE_ASSIGNMENT|[140]|this.Lifespan_Months__c|10|0x479a1613
14:46:56.0 (80797653)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (80801301)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (80812520)|VARIABLE_ASSIGNMENT|[140]|this.Maintenance_Cycle__c|10|0x479a1613
14:46:56.0 (80825160)|VARIABLE_ASSIGNMENT|[140]|this.Replacement_Part__c|true|0x479a1613
14:46:56.0 (80833570)|VARIABLE_SCOPE_BEGIN|[140]|p|Product2|true|false
14:46:56.0 (80845701)|VARIABLE_ASSIGNMENT|[140]|p|{"Name":"TEST","Lifespan_Months__c":10,"Maintenance_Cycle__c":10,"Replacement_Part__c":true}|0x479a1613
14:46:56.0 (80851052)|STATEMENT_EXECUTE|[144]
14:46:56.0 (80855014)|METHOD_EXIT|[85]|01pf400000Gbx3Y|InstallationTests.createEquipment()
14:46:56.0 (80863383)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:46:56.0 (80869658)|HEAP_ALLOCATE|[83]|Bytes:4
14:46:56.0 (80875380)|VARIABLE_ASSIGNMENT|[83]|i|256
14:46:56.0 (80881276)|STATEMENT_EXECUTE|[83]
14:46:56.0 (80882751)|STATEMENT_EXECUTE|[84]
14:46:56.0 (80885797)|METHOD_ENTRY|[84]|01pf400000Gbx3Y|InstallationTests.createVehicle()
14:46:56.0 (80896031)|STATEMENT_EXECUTE|[134]
14:46:56.0 (80897546)|STATEMENT_EXECUTE|[135]
14:46:56.0 (80907217)|HEAP_ALLOCATE|[135]|Bytes:4
14:46:56.0 (80925027)|VARIABLE_ASSIGNMENT|[135]|this.Name|"TEST"|0x5191b563
14:46:56.0 (80933904)|VARIABLE_SCOPE_BEGIN|[135]|v|Vehicle__c|true|false
14:46:56.0 (80943987)|VARIABLE_ASSIGNMENT|[135]|v|{"Name":"TEST"}|0x5191b563
14:46:56.0 (80949042)|STATEMENT_EXECUTE|[136]
14:46:56.0 (80952531)|METHOD_EXIT|[84]|01pf400000Gbx3Y|InstallationTests.createVehicle()
14:46:56.0 (80960586)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:46:56.0 (80966216)|STATEMENT_EXECUTE|[85]
14:46:56.0 (80969244)|METHOD_ENTRY|[85]|01pf400000Gbx3Y|InstallationTests.createEquipment()
14:46:56.0 (80978189)|STATEMENT_EXECUTE|[139]
14:46:56.0 (80979709)|STATEMENT_EXECUTE|[140]
14:46:56.0 (80988880)|HEAP_ALLOCATE|[140]|Bytes:4
14:46:56.0 (81005460)|VARIABLE_ASSIGNMENT|[140]|this.Name|"TEST"|0x4215c3ba
14:46:56.0 (81016434)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (81020190)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (81032993)|VARIABLE_ASSIGNMENT|[140]|this.Lifespan_Months__c|10|0x4215c3ba
14:46:56.0 (81041057)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (81044735)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (81056220)|VARIABLE_ASSIGNMENT|[140]|this.Maintenance_Cycle__c|10|0x4215c3ba
14:46:56.0 (81068924)|VARIABLE_ASSIGNMENT|[140]|this.Replacement_Part__c|true|0x4215c3ba
14:46:56.0 (81077843)|VARIABLE_SCOPE_BEGIN|[140]|p|Product2|true|false
14:46:56.0 (81089569)|VARIABLE_ASSIGNMENT|[140]|p|{"Name":"TEST","Lifespan_Months__c":10,"Maintenance_Cycle__c":10,"Replacement_Part__c":true}|0x4215c3ba
14:46:56.0 (81095241)|STATEMENT_EXECUTE|[144]
14:46:56.0 (81099106)|METHOD_EXIT|[85]|01pf400000Gbx3Y|InstallationTests.createEquipment()
14:46:56.0 (81107411)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:46:56.0 (81113413)|HEAP_ALLOCATE|[83]|Bytes:4
14:46:56.0 (81120102)|VARIABLE_ASSIGNMENT|[83]|i|257
14:46:56.0 (81126478)|STATEMENT_EXECUTE|[83]
14:46:56.0 (81127940)|STATEMENT_EXECUTE|[84]
14:46:56.0 (81131028)|METHOD_ENTRY|[84]|01pf400000Gbx3Y|InstallationTests.createVehicle()
14:46:56.0 (81140410)|STATEMENT_EXECUTE|[134]
14:46:56.0 (81141913)|STATEMENT_EXECUTE|[135]
14:46:56.0 (81151415)|HEAP_ALLOCATE|[135]|Bytes:4
14:46:56.0 (81169109)|VARIABLE_ASSIGNMENT|[135]|this.Name|"TEST"|0x48911f8e
14:46:56.0 (81177894)|VARIABLE_SCOPE_BEGIN|[135]|v|Vehicle__c|true|false
14:46:56.0 (81187369)|VARIABLE_ASSIGNMENT|[135]|v|{"Name":"TEST"}|0x48911f8e
14:46:56.0 (81192549)|STATEMENT_EXECUTE|[136]
14:46:56.0 (81195969)|METHOD_EXIT|[84]|01pf400000Gbx3Y|InstallationTests.createVehicle()
14:46:56.0 (81204283)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:46:56.0 (81209947)|STATEMENT_EXECUTE|[85]
14:46:56.0 (81212970)|METHOD_ENTRY|[85]|01pf400000Gbx3Y|InstallationTests.createEquipment()
14:46:56.0 (81223104)|STATEMENT_EXECUTE|[139]
14:46:56.0 (81224905)|STATEMENT_EXECUTE|[140]
14:46:56.0 (81234514)|HEAP_ALLOCATE|[140]|Bytes:4
14:46:56.0 (81250937)|VARIABLE_ASSIGNMENT|[140]|this.Name|"TEST"|0x5f2cb201
14:46:56.0 (81260987)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (81265052)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (81277723)|VARIABLE_ASSIGNMENT|[140]|this.Lifespan_Months__c|10|0x5f2cb201
14:46:56.0 (81286280)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (81290357)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (81301309)|VARIABLE_ASSIGNMENT|[140]|this.Maintenance_Cycle__c|10|0x5f2cb201
14:46:56.0 (81313784)|VARIABLE_ASSIGNMENT|[140]|this.Replacement_Part__c|true|0x5f2cb201
14:46:56.0 (81321980)|VARIABLE_SCOPE_BEGIN|[140]|p|Product2|true|false
14:46:56.0 (81334427)|VARIABLE_ASSIGNMENT|[140]|p|{"Name":"TEST","Lifespan_Months__c":10,"Maintenance_Cycle__c":10,"Replacement_Part__c":true}|0x5f2cb201
14:46:56.0 (81339803)|STATEMENT_EXECUTE|[144]
14:46:56.0 (81343548)|METHOD_EXIT|[85]|01pf400000Gbx3Y|InstallationTests.createEquipment()
14:46:56.0 (81351999)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:46:56.0 (81357965)|HEAP_ALLOCATE|[83]|Bytes:4
14:46:56.0 (81363606)|VARIABLE_ASSIGNMENT|[83]|i|258
14:46:56.0 (81369347)|STATEMENT_EXECUTE|[83]
14:46:56.0 (81370837)|STATEMENT_EXECUTE|[84]
14:46:56.0 (81373932)|METHOD_ENTRY|[84]|01pf400000Gbx3Y|InstallationTests.createVehicle()
14:46:56.0 (81383440)|STATEMENT_EXECUTE|[134]
14:46:56.0 (81385028)|STATEMENT_EXECUTE|[135]
14:46:56.0 (81395009)|HEAP_ALLOCATE|[135]|Bytes:4
14:46:56.0 (81412608)|VARIABLE_ASSIGNMENT|[135]|this.Name|"TEST"|0x3ca3e2a
14:46:56.0 (81421132)|VARIABLE_SCOPE_BEGIN|[135]|v|Vehicle__c|true|false
14:46:56.0 (81430770)|VARIABLE_ASSIGNMENT|[135]|v|{"Name":"TEST"}|0x3ca3e2a
14:46:56.0 (81435969)|STATEMENT_EXECUTE|[136]
14:46:56.0 (81439416)|METHOD_EXIT|[84]|01pf400000Gbx3Y|InstallationTests.createVehicle()
14:46:56.0 (81447719)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:46:56.0 (81453958)|STATEMENT_EXECUTE|[85]
14:46:56.0 (81456962)|METHOD_ENTRY|[85]|01pf400000Gbx3Y|InstallationTests.createEquipment()
14:46:56.0 (81482345)|STATEMENT_EXECUTE|[139]
14:46:56.0 (81484077)|STATEMENT_EXECUTE|[140]
14:46:56.0 (81494139)|HEAP_ALLOCATE|[140]|Bytes:4
14:46:56.0 (81512136)|VARIABLE_ASSIGNMENT|[140]|this.Name|"TEST"|0x6fae25fa
14:46:56.0 (81523345)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (81527108)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (81542997)|VARIABLE_ASSIGNMENT|[140]|this.Lifespan_Months__c|10|0x6fae25fa
14:46:56.0 (81553531)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (81557022)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (81568423)|VARIABLE_ASSIGNMENT|[140]|this.Maintenance_Cycle__c|10|0x6fae25fa
14:46:56.0 (81580783)|VARIABLE_ASSIGNMENT|[140]|this.Replacement_Part__c|true|0x6fae25fa
14:46:56.0 (81589203)|VARIABLE_SCOPE_BEGIN|[140]|p|Product2|true|false
14:46:56.0 (81601972)|VARIABLE_ASSIGNMENT|[140]|p|{"Name":"TEST","Lifespan_Months__c":10,"Maintenance_Cycle__c":10,"Replacement_Part__c":true}|0x6fae25fa
14:46:56.0 (81607939)|STATEMENT_EXECUTE|[144]
14:46:56.0 (81611854)|METHOD_EXIT|[85]|01pf400000Gbx3Y|InstallationTests.createEquipment()
14:46:56.0 (81621439)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:46:56.0 (81627415)|HEAP_ALLOCATE|[83]|Bytes:4
14:46:56.0 (81633604)|VARIABLE_ASSIGNMENT|[83]|i|259
14:46:56.0 (81639010)|STATEMENT_EXECUTE|[83]
14:46:56.0 (81640488)|STATEMENT_EXECUTE|[84]
14:46:56.0 (81643541)|METHOD_ENTRY|[84]|01pf400000Gbx3Y|InstallationTests.createVehicle()
14:46:56.0 (81654435)|STATEMENT_EXECUTE|[134]
14:46:56.0 (81656302)|STATEMENT_EXECUTE|[135]
14:46:56.0 (81667012)|HEAP_ALLOCATE|[135]|Bytes:4
14:46:56.0 (81691715)|VARIABLE_ASSIGNMENT|[135]|this.Name|"TEST"|0x2f032aee
14:46:56.0 (81706266)|VARIABLE_SCOPE_BEGIN|[135]|v|Vehicle__c|true|false
14:46:56.0 (81722466)|VARIABLE_ASSIGNMENT|[135]|v|{"Name":"TEST"}|0x2f032aee
14:46:56.0 (81728361)|STATEMENT_EXECUTE|[136]
14:46:56.0 (81732236)|METHOD_EXIT|[84]|01pf400000Gbx3Y|InstallationTests.createVehicle()
14:46:56.0 (81741460)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:46:56.0 (81747324)|STATEMENT_EXECUTE|[85]
14:46:56.0 (81750445)|METHOD_ENTRY|[85]|01pf400000Gbx3Y|InstallationTests.createEquipment()
14:46:56.0 (81761230)|STATEMENT_EXECUTE|[139]
14:46:56.0 (81762752)|STATEMENT_EXECUTE|[140]
14:46:56.0 (81773778)|HEAP_ALLOCATE|[140]|Bytes:4
14:46:56.0 (81799578)|VARIABLE_ASSIGNMENT|[140]|this.Name|"TEST"|0x150539b5
14:46:56.0 (81816124)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (81822039)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (81841017)|VARIABLE_ASSIGNMENT|[140]|this.Lifespan_Months__c|10|0x150539b5
14:46:56.0 (81850933)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (81854512)|HEAP_ALLOCATE|[140]|Bytes:28
14:46:56.0 (81866599)|VARIABLE_ASSIGNMENT|[140]|this.Maintenance_Cycle__c|10|0x150539b5
14:46:56.0 (81879741)|VARIABLE_ASSIGNMENT|[140]|this.Replacement_Part__c|true|0x150539b5
14:46:56.0 (81889266)|VARIABLE_SCOPE_BEGIN|[140]|p|Product2|true|false
14:46:56.0 (81901890)|VARIABLE_ASSIGNMENT|[140]|p|{"Name":"TEST","Lifespan_Months__c":10,"Maintenance_Cycle__c":10,"Replacement_Part__c":true}|0x150539b5
14:46:56.0 (81907408)|STATEMENT_EXECUTE|[144]
14:46:56.0 (81911416)|METHOD_EXIT|[85]|01pf400000Gbx3Y|InstallationTests.createEquipment()
14:46:56.0 (81921107)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:46:56.0 (81927143)|HEAP_ALLOCATE|[83]|Bytes:4
14:46:56.0 (81933313)|VARIABLE_ASSIGNMENT|[83]|i|260
