36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
14:47:27.1 (85713084)|VARIABLE_ASSIGNMENT|[21]|this.Status|"New"|0x53255ca5
14:47:27.1 (85718401)|STATEMENT_EXECUTE|[22]
14:47:27.1 (85730888)|VARIABLE_ASSIGNMENT|[22]|this.Type|"Routine Maintenance"|0x53255ca5
14:47:27.1 (85735970)|STATEMENT_EXECUTE|[23]
14:47:27.1 (85753977)|VARIABLE_ASSIGNMENT|[23]|this.Equipment__c|"01tf4000000gN1AAAU"|0x53255ca5
14:47:27.1 (85759594)|STATEMENT_EXECUTE|[24]
14:47:27.1 (85768644)|HEAP_ALLOCATE|[24]|Bytes:4
14:47:27.1 (85792343)|VARIABLE_ASSIGNMENT|[24]|this.Date_Reported__c|"2018-06-06T00:00:00.000Z"|0x53255ca5
14:47:27.1 (85798900)|STATEMENT_EXECUTE|[25]
14:47:27.1 (85805816)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:47:27.1 (85811510)|HEAP_ALLOCATE|[17]|Bytes:4
14:47:27.1 (85817333)|VARIABLE_ASSIGNMENT|[17]|i|177
14:47:27.1 (85823313)|STATEMENT_EXECUTE|[17]
14:47:27.1 (85824849)|STATEMENT_EXECUTE|[18]
14:47:27.1 (85834341)|HEAP_ALLOCATE|[18]|Bytes:4
14:47:27.1 (85843471)|VARIABLE_SCOPE_BEGIN|[18]|c|Case|true|false
14:47:27.1 (85853606)|VARIABLE_ASSIGNMENT|[18]|c|{}|0x3a339e53
14:47:27.1 (85858705)|STATEMENT_EXECUTE|[19]
14:47:27.1 (85880572)|VARIABLE_ASSIGNMENT|[19]|this.Subject|"1984 AMC Spirit Coup (1 more) ..."|0x3a339e53
14:47:27.1 (85886904)|STATEMENT_EXECUTE|[20]
14:47:27.1 (85906478)|VARIABLE_ASSIGNMENT|[20]|this.Vehicle__c|"a00f4000009dfhfAAA"|0x3a339e53
14:47:27.1 (85911949)|STATEMENT_EXECUTE|[21]
14:47:27.1 (85925145)|VARIABLE_ASSIGNMENT|[21]|this.Status|"New"|0x3a339e53
14:47:27.1 (85930289)|STATEMENT_EXECUTE|[22]
14:47:27.1 (85942754)|VARIABLE_ASSIGNMENT|[22]|this.Type|"Routine Maintenance"|0x3a339e53
14:47:27.1 (85948633)|STATEMENT_EXECUTE|[23]
14:47:27.1 (85967154)|VARIABLE_ASSIGNMENT|[23]|this.Equipment__c|"01tf4000000gN1AAAU"|0x3a339e53
14:47:27.1 (85972963)|STATEMENT_EXECUTE|[24]
14:47:27.1 (85982205)|HEAP_ALLOCATE|[24]|Bytes:4
14:47:27.1 (86006752)|VARIABLE_ASSIGNMENT|[24]|this.Date_Reported__c|"2018-06-06T00:00:00.000Z"|0x3a339e53
14:47:27.1 (86013303)|STATEMENT_EXECUTE|[25]
14:47:27.1 (86020018)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:47:27.1 (86025889)|HEAP_ALLOCATE|[17]|Bytes:4
14:47:27.1 (86031339)|VARIABLE_ASSIGNMENT|[17]|i|178
14:47:27.1 (86036287)|STATEMENT_EXECUTE|[17]
14:47:27.1 (86037760)|STATEMENT_EXECUTE|[18]
14:47:27.1 (86047182)|HEAP_ALLOCATE|[18]|Bytes:4
14:47:27.1 (86055967)|VARIABLE_SCOPE_BEGIN|[18]|c|Case|true|false
14:47:27.1 (86066330)|VARIABLE_ASSIGNMENT|[18]|c|{}|0x55cf1cdd
14:47:27.1 (86071522)|STATEMENT_EXECUTE|[19]
14:47:27.1 (86093118)|VARIABLE_ASSIGNMENT|[19]|this.Subject|"1984 AMC Spirit Coup (1 more) ..."|0x55cf1cdd
14:47:27.1 (86099015)|STATEMENT_EXECUTE|[20]
14:47:27.1 (86118670)|VARIABLE_ASSIGNMENT|[20]|this.Vehicle__c|"a00f4000009dfhfAAA"|0x55cf1cdd
14:47:27.1 (86124582)|STATEMENT_EXECUTE|[21]
14:47:27.1 (86137987)|VARIABLE_ASSIGNMENT|[21]|this.Status|"New"|0x55cf1cdd
14:47:27.1 (86144447)|STATEMENT_EXECUTE|[22]
14:47:27.1 (86157176)|VARIABLE_ASSIGNMENT|[22]|this.Type|"Routine Maintenance"|0x55cf1cdd
14:47:27.1 (86162543)|STATEMENT_EXECUTE|[23]
14:47:27.1 (86180995)|VARIABLE_ASSIGNMENT|[23]|this.Equipment__c|"01tf4000000gN1AAAU"|0x55cf1cdd
14:47:27.1 (86187012)|STATEMENT_EXECUTE|[24]
14:47:27.1 (86196182)|HEAP_ALLOCATE|[24]|Bytes:4
14:47:27.1 (86219826)|VARIABLE_ASSIGNMENT|[24]|this.Date_Reported__c|"2018-06-06T00:00:00.000Z"|0x55cf1cdd
14:47:27.1 (86226448)|STATEMENT_EXECUTE|[25]
14:47:27.1 (86233261)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:47:27.1 (86239124)|HEAP_ALLOCATE|[17]|Bytes:4
14:47:27.1 (86244925)|VARIABLE_ASSIGNMENT|[17]|i|179
14:47:27.1 (86249689)|STATEMENT_EXECUTE|[17]
14:47:27.1 (86251191)|STATEMENT_EXECUTE|[18]
14:47:27.1 (86260576)|HEAP_ALLOCATE|[18]|Bytes:4
14:47:27.1 (86269319)|VARIABLE_SCOPE_BEGIN|[18]|c|Case|true|false
14:47:27.1 (86279400)|VARIABLE_ASSIGNMENT|[18]|c|{}|0x191e92a0
14:47:27.1 (86284787)|STATEMENT_EXECUTE|[19]
14:47:27.1 (86306785)|VARIABLE_ASSIGNMENT|[19]|this.Subject|"1984 AMC Spirit Coup (1 more) ..."|0x191e92a0
14:47:27.1 (86312318)|STATEMENT_EXECUTE|[20]
14:47:27.1 (86332304)|VARIABLE_ASSIGNMENT|[20]|this.Vehicle__c|"a00f4000009dfhfAAA"|0x191e92a0
14:47:27.1 (86338579)|STATEMENT_EXECUTE|[21]
14:47:27.1 (86351608)|VARIABLE_ASSIGNMENT|[21]|this.Status|"New"|0x191e92a0
14:47:27.1 (86356993)|STATEMENT_EXECUTE|[22]
14:47:27.1 (86369366)|VARIABLE_ASSIGNMENT|[22]|this.Type|"Routine Maintenance"|0x191e92a0
14:47:27.1 (86375514)|STATEMENT_EXECUTE|[23]
14:47:27.1 (86394205)|VARIABLE_ASSIGNMENT|[23]|this.Equipment__c|"01tf4000000gN1AAAU"|0x191e92a0
14:47:27.1 (86399663)|STATEMENT_EXECUTE|[24]
14:47:27.1 (86408299)|HEAP_ALLOCATE|[24]|Bytes:4
14:47:27.1 (86433043)|VARIABLE_ASSIGNMENT|[24]|this.Date_Reported__c|"2018-06-06T00:00:00.000Z"|0x191e92a0
14:47:27.1 (86439593)|STATEMENT_EXECUTE|[25]
14:47:27.1 (86446669)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:47:27.1 (86452850)|HEAP_ALLOCATE|[17]|Bytes:4
14:47:27.1 (86458688)|VARIABLE_ASSIGNMENT|[17]|i|180
14:47:27.1 (86464033)|STATEMENT_EXECUTE|[17]
14:47:27.1 (86465515)|STATEMENT_EXECUTE|[18]
14:47:27.1 (86474982)|HEAP_ALLOCATE|[18]|Bytes:4
14:47:27.1 (86483909)|VARIABLE_SCOPE_BEGIN|[18]|c|Case|true|false
14:47:27.1 (86493826)|VARIABLE_ASSIGNMENT|[18]|c|{}|0x60a73552
14:47:27.1 (86499295)|STATEMENT_EXECUTE|[19]
14:47:27.1 (86521547)|VARIABLE_ASSIGNMENT|[19]|this.Subject|"1984 AMC Spirit Coup (1 more) ..."|0x60a73552
14:47:27.1 (86528350)|STATEMENT_EXECUTE|[20]
14:47:27.1 (86548105)|VARIABLE_ASSIGNMENT|[20]|this.Vehicle__c|"a00f4000009dfhfAAA"|0x60a73552
14:47:27.1 (86553325)|STATEMENT_EXECUTE|[21]
14:47:27.1 (86566298)|VARIABLE_ASSIGNMENT|[21]|this.Status|"New"|0x60a73552
14:47:27.1 (86571419)|STATEMENT_EXECUTE|[22]
14:47:27.1 (86584045)|VARIABLE_ASSIGNMENT|[22]|this.Type|"Routine Maintenance"|0x60a73552
14:47:27.1 (86589749)|STATEMENT_EXECUTE|[23]
14:47:27.1 (86613037)|VARIABLE_ASSIGNMENT|[23]|this.Equipment__c|"01tf4000000gN1AAAU"|0x60a73552
14:47:27.1 (86619719)|STATEMENT_EXECUTE|[24]
14:47:27.1 (86628604)|HEAP_ALLOCATE|[24]|Bytes:4
14:47:27.1 (86653705)|VARIABLE_ASSIGNMENT|[24]|this.Date_Reported__c|"2018-06-06T00:00:00.000Z"|0x60a73552
14:47:27.1 (86659688)|STATEMENT_EXECUTE|[25]
14:47:27.1 (86666957)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:47:27.1 (86674276)|HEAP_ALLOCATE|[17]|Bytes:4
14:47:27.1 (86680139)|VARIABLE_ASSIGNMENT|[17]|i|181
14:47:27.1 (86685172)|STATEMENT_EXECUTE|[17]
14:47:27.1 (86686777)|STATEMENT_EXECUTE|[18]
14:47:27.1 (86696733)|HEAP_ALLOCATE|[18]|Bytes:4
14:47:27.1 (86705605)|VARIABLE_SCOPE_BEGIN|[18]|c|Case|true|false
14:47:27.1 (86715401)|VARIABLE_ASSIGNMENT|[18]|c|{}|0x46c0ee13
14:47:27.1 (86720349)|STATEMENT_EXECUTE|[19]
14:47:27.1 (86743323)|VARIABLE_ASSIGNMENT|[19]|this.Subject|"1984 AMC Spirit Coup (1 more) ..."|0x46c0ee13
14:47:27.1 (86749362)|STATEMENT_EXECUTE|[20]
14:47:27.1 (86769954)|VARIABLE_ASSIGNMENT|[20]|this.Vehicle__c|"a00f4000009dfhfAAA"|0x46c0ee13
14:47:27.1 (86778562)|STATEMENT_EXECUTE|[21]
14:47:27.1 (86802071)|VARIABLE_ASSIGNMENT|[21]|this.Status|"New"|0x46c0ee13
14:47:27.1 (86811299)|STATEMENT_EXECUTE|[22]
14:47:27.1 (86833044)|VARIABLE_ASSIGNMENT|[22]|this.Type|"Routine Maintenance"|0x46c0ee13
14:47:27.1 (86839375)|STATEMENT_EXECUTE|[23]
14:47:27.1 (86860620)|VARIABLE_ASSIGNMENT|[23]|this.Equipment__c|"01tf4000000gN1AAAU"|0x46c0ee13
14:47:27.1 (86866033)|STATEMENT_EXECUTE|[24]
14:47:27.1 (86876151)|HEAP_ALLOCATE|[24]|Bytes:4
14:47:27.1 (86901790)|VARIABLE_ASSIGNMENT|[24]|this.Date_Reported__c|"2018-06-06T00:00:00.000Z"|0x46c0ee13
14:47:27.1 (86908030)|STATEMENT_EXECUTE|[25]
14:47:27.1 (86915481)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:47:27.1 (86921629)|HEAP_ALLOCATE|[17]|Bytes:4
14:47:27.1 (86927351)|VARIABLE_ASSIGNMENT|[17]|i|182
14:47:27.1 (86933006)|STATEMENT_EXECUTE|[17]
14:47:27.1 (86934580)|STATEMENT_EXECUTE|[18]
14:47:27.1 (86944916)|HEAP_ALLOCATE|[18]|Bytes:4
14:47:27.1 (86954407)|VARIABLE_SCOPE_BEGIN|[18]|c|Case|true|false
14:47:27.1 (86964916)|VARIABLE_ASSIGNMENT|[18]|c|{}|0x6bc43be2
14:47:27.1 (86970910)|STATEMENT_EXECUTE|[19]
14:47:27.1 (86993365)|VARIABLE_ASSIGNMENT|[19]|this.Subject|"1984 AMC Spirit Coup (1 more) ..."|0x6bc43be2
14:47:27.1 (87003774)|STATEMENT_EXECUTE|[20]
14:47:27.1 (87025868)|VARIABLE_ASSIGNMENT|[20]|this.Vehicle__c|"a00f4000009dfhfAAA"|0x6bc43be2
14:47:27.1 (87032340)|STATEMENT_EXECUTE|[21]
14:47:27.1 (87045510)|VARIABLE_ASSIGNMENT|[21]|this.Status|"New"|0x6bc43be2
14:47:27.1 (87050677)|STATEMENT_EXECUTE|[22]
14:47:27.1 (87062974)|VARIABLE_ASSIGNMENT|[22]|this.Type|"Routine Maintenance"|0x6bc43be2
14:47:27.1 (87068569)|STATEMENT_EXECUTE|[23]
14:47:27.1 (87086701)|VARIABLE_ASSIGNMENT|[23]|this.Equipment__c|"01tf4000000gN1AAAU"|0x6bc43be2
14:47:27.1 (87092063)|STATEMENT_EXECUTE|[24]
14:47:27.1 (87101229)|HEAP_ALLOCATE|[24]|Bytes:4
14:47:27.1 (87124833)|VARIABLE_ASSIGNMENT|[24]|this.Date_Reported__c|"2018-06-06T00:00:00.000Z"|0x6bc43be2
14:47:27.1 (87130931)|STATEMENT_EXECUTE|[25]
14:47:27.1 (87138022)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:47:27.1 (87144164)|HEAP_ALLOCATE|[17]|Bytes:4
14:47:27.1 (87149850)|VARIABLE_ASSIGNMENT|[17]|i|183
14:47:27.1 (87155269)|STATEMENT_EXECUTE|[17]
14:47:27.1 (87156834)|STATEMENT_EXECUTE|[18]
14:47:27.1 (87166114)|HEAP_ALLOCATE|[18]|Bytes:4
14:47:27.1 (87174920)|VARIABLE_SCOPE_BEGIN|[18]|c|Case|true|false
14:47:27.1 (87185530)|VARIABLE_ASSIGNMENT|[18]|c|{}|0x6222fa8
14:47:27.1 (87191089)|STATEMENT_EXECUTE|[19]
14:47:27.1 (87213007)|VARIABLE_ASSIGNMENT|[19]|this.Subject|"1984 AMC Spirit Coup (1 more) ..."|0x6222fa8
14:47:27.1 (87218871)|STATEMENT_EXECUTE|[20]
14:47:27.1 (87239170)|VARIABLE_ASSIGNMENT|[20]|this.Vehicle__c|"a00f4000009dfhfAAA"|0x6222fa8
14:47:27.1 (87245357)|STATEMENT_EXECUTE|[21]
14:47:27.1 (87258110)|VARIABLE_ASSIGNMENT|[21]|this.Status|"New"|0x6222fa8
14:47:27.1 (87263542)|STATEMENT_EXECUTE|[22]
14:47:27.1 (87276152)|VARIABLE_ASSIGNMENT|[22]|this.Type|"Routine Maintenance"|0x6222fa8
14:47:27.1 (87282087)|STATEMENT_EXECUTE|[23]
14:47:27.1 (87300087)|VARIABLE_ASSIGNMENT|[23]|this.Equipment__c|"01tf4000000gN1AAAU"|0x6222fa8
14:47:27.1 (87305814)|STATEMENT_EXECUTE|[24]
14:47:27.1 (87314722)|HEAP_ALLOCATE|[24]|Bytes:4
14:47:27.1 (87338732)|VARIABLE_ASSIGNMENT|[24]|this.Date_Reported__c|"2018-06-06T00:00:00.000Z"|0x6222fa8
14:47:27.1 (87344688)|STATEMENT_EXECUTE|[25]
14:47:27.1 (87351564)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:47:27.1 (87357429)|HEAP_ALLOCATE|[17]|Bytes:4
14:47:27.1 (87363059)|VARIABLE_ASSIGNMENT|[17]|i|184
14:47:27.1 (87368256)|STATEMENT_EXECUTE|[17]
14:47:27.1 (87369702)|STATEMENT_EXECUTE|[18]
14:47:27.1 (87379100)|HEAP_ALLOCATE|[18]|Bytes:4
14:47:27.1 (87387676)|VARIABLE_SCOPE_BEGIN|[18]|c|Case|true|false
14:47:27.1 (87398054)|VARIABLE_ASSIGNMENT|[18]|c|{}|0x5ff6879b
14:47:27.1 (87403298)|STATEMENT_EXECUTE|[19]
14:47:27.1 (87426043)|VARIABLE_ASSIGNMENT|[19]|this.Subject|"1984 AMC Spirit Coup (1 more) ..."|0x5ff6879b
14:47:27.1 (87432207)|STATEMENT_EXECUTE|[20]
14:47:27.1 (87452623)|VARIABLE_ASSIGNMENT|[20]|this.Vehicle__c|"a00f4000009dfhfAAA"|0x5ff6879b
14:47:27.1 (87458230)|STATEMENT_EXECUTE|[21]
14:47:27.1 (87471243)|VARIABLE_ASSIGNMENT|[21]|this.Status|"New"|0x5ff6879b
14:47:27.1 (87476562)|STATEMENT_EXECUTE|[22]
14:47:27.1 (87489592)|VARIABLE_ASSIGNMENT|[22]|this.Type|"Routine Maintenance"|0x5ff6879b
14:47:27.1 (87495083)|STATEMENT_EXECUTE|[23]
14:47:27.1 (87513583)|VARIABLE_ASSIGNMENT|[23]|this.Equipment__c|"01tf4000000gN1AAAU"|0x5ff6879b
14:47:27.1 (87519300)|STATEMENT_EXECUTE|[24]
14:47:27.1 (87527967)|HEAP_ALLOCATE|[24]|Bytes:4
14:47:27.1 (87556934)|VARIABLE_ASSIGNMENT|[24]|this.Date_Reported__c|"2018-06-06T00:00:00.000Z"|0x5ff6879b
14:47:27.1 (87564902)|STATEMENT_EXECUTE|[25]
14:47:27.1 (87573085)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:47:27.1 (87580107)|HEAP_ALLOCATE|[17]|Bytes:4
14:47:27.1 (87586028)|VARIABLE_ASSIGNMENT|[17]|i|185
14:47:27.1 (87591210)|STATEMENT_EXECUTE|[17]
14:47:27.1 (87596607)|STATEMENT_EXECUTE|[18]
14:47:27.1 (87608576)|HEAP_ALLOCATE|[18]|Bytes:4
14:47:27.1 (87618250)|VARIABLE_SCOPE_BEGIN|[18]|c|Case|true|false
14:47:27.1 (87628584)|VARIABLE_ASSIGNMENT|[18]|c|{}|0x1e075a00
14:47:27.1 (87633527)|STATEMENT_EXECUTE|[19]
14:47:27.1 (87659974)|VARIABLE_ASSIGNMENT|[19]|this.Subject|"1984 AMC Spirit Coup (1 more) ..."|0x1e075a00
14:47:27.1 (87666720)|STATEMENT_EXECUTE|[20]
14:47:27.1 (87689862)|VARIABLE_ASSIGNMENT|[20]|this.Vehicle__c|"a00f4000009dfhfAAA"|0x1e075a00
14:47:27.1 (87696152)|STATEMENT_EXECUTE|[21]
14:47:27.1 (87709440)|VARIABLE_ASSIGNMENT|[21]|this.Status|"New"|0x1e075a00
14:47:27.1 (87715180)|STATEMENT_EXECUTE|[22]
14:47:27.1 (87727787)|VARIABLE_ASSIGNMENT|[22]|this.Type|"Routine Maintenance"|0x1e075a00
14:47:27.1 (87732834)|STATEMENT_EXECUTE|[23]
14:47:27.1 (87751163)|VARIABLE_ASSIGNMENT|[23]|this.Equipment__c|"01tf4000000gN1AAAU"|0x1e075a00
14:47:27.1 (87756328)|STATEMENT_EXECUTE|[24]
14:47:27.1 (87766372)|HEAP_ALLOCATE|[24]|Bytes:4
14:47:27.1 (87790818)|VARIABLE_ASSIGNMENT|[24]|this.Date_Reported__c|"2018-06-06T00:00:00.000Z"|0x1e075a00
14:47:27.1 (87797500)|STATEMENT_EXECUTE|[25]
14:47:27.1 (87804842)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:47:27.1 (87811322)|HEAP_ALLOCATE|[17]|Bytes:4
14:47:27.1 (87817262)|VARIABLE_ASSIGNMENT|[17]|i|186
14:47:27.1 (87823026)|STATEMENT_EXECUTE|[17]
14:47:27.1 (87824888)|STATEMENT_EXECUTE|[18]
14:47:27.1 (87834373)|HEAP_ALLOCATE|[18]|Bytes:4
14:47:27.1 (87842790)|VARIABLE_SCOPE_BEGIN|[18]|c|Case|true|false
14:47:27.1 (87853017)|VARIABLE_ASSIGNMENT|[18]|c|{}|0x54567909
14:47:27.1 (87858038)|STATEMENT_EXECUTE|[19]
14:47:27.1 (87880369)|VARIABLE_ASSIGNMENT|[19]|this.Subject|"1984 AMC Spirit Coup (1 more) ..."|0x54567909
14:47:27.1 (87886151)|STATEMENT_EXECUTE|[20]
14:47:27.1 (87906057)|VARIABLE_ASSIGNMENT|[20]|this.Vehicle__c|"a00f4000009dfhfAAA"|0x54567909
14:47:27.1 (87911432)|STATEMENT_EXECUTE|[21]
14:47:27.1 (87924522)|VARIABLE_ASSIGNMENT|[21]|this.Status|"New"|0x54567909
14:47:27.1 (87930187)|STATEMENT_EXECUTE|[22]
14:47:27.1 (87942919)|VARIABLE_ASSIGNMENT|[22]|this.Type|"Routine Maintenance"|0x54567909
14:47:27.1 (87948249)|STATEMENT_EXECUTE|[23]
14:47:27.1 (87966661)|VARIABLE_ASSIGNMENT|[23]|this.Equipment__c|"01tf4000000gN1AAAU"|0x54567909
14:47:27.1 (87971993)|STATEMENT_EXECUTE|[24]
14:47:27.1 (87980830)|HEAP_ALLOCATE|[24]|Bytes:4
14:47:27.1 (88004990)|VARIABLE_ASSIGNMENT|[24]|this.Date_Reported__c|"2018-06-06T00:00:00.000Z"|0x54567909
14:47:27.1 (88011205)|STATEMENT_EXECUTE|[25]
14:47:27.1 (88018149)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:47:27.1 (88024215)|HEAP_ALLOCATE|[17]|Bytes:4
14:47:27.1 (88030124)|VARIABLE_ASSIGNMENT|[17]|i|187
14:47:27.1 (88035056)|STATEMENT_EXECUTE|[17]
14:47:27.1 (88036538)|STATEMENT_EXECUTE|[18]
14:47:27.1 (88046068)|HEAP_ALLOCATE|[18]|Bytes:4
14:47:27.1 (88054827)|VARIABLE_SCOPE_BEGIN|[18]|c|Case|true|false
14:47:27.1 (88064959)|VARIABLE_ASSIGNMENT|[18]|c|{}|0x431e5344
14:47:27.1 (88069895)|STATEMENT_EXECUTE|[19]
14:47:27.1 (88092228)|VARIABLE_ASSIGNMENT|[19]|this.Subject|"1984 AMC Spirit Coup (1 more) ..."|0x431e5344
14:47:27.1 (88098077)|STATEMENT_EXECUTE|[20]
14:47:27.1 (88117621)|VARIABLE_ASSIGNMENT|[20]|this.Vehicle__c|"a00f4000009dfhfAAA"|0x431e5344
14:47:27.1 (88122931)|STATEMENT_EXECUTE|[21]
14:47:27.1 (88140186)|VARIABLE_ASSIGNMENT|[21]|this.Status|"New"|0x431e5344
14:47:27.1 (88145572)|STATEMENT_EXECUTE|[22]
14:47:27.1 (88160275)|VARIABLE_ASSIGNMENT|[22]|this.Type|"Routine Maintenance"|0x431e5344
14:47:27.1 (88165655)|STATEMENT_EXECUTE|[23]
14:47:27.1 (88184344)|VARIABLE_ASSIGNMENT|[23]|this.Equipment__c|"01tf4000000gN1AAAU"|0x431e5344
14:47:27.1 (88190640)|STATEMENT_EXECUTE|[24]
14:47:27.1 (88199660)|HEAP_ALLOCATE|[24]|Bytes:4
14:47:27.1 (88224269)|VARIABLE_ASSIGNMENT|[24]|this.Date_Reported__c|"2018-06-06T00:00:00.000Z"|0x431e5344
14:47:27.1 (88230196)|STATEMENT_EXECUTE|[25]
14:47:27.1 (88237048)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:47:27.1 (88243308)|HEAP_ALLOCATE|[17]|Bytes:4
14:47:27.1 (88249018)|VARIABLE_ASSIGNMENT|[17]|i|188
14:47:27.1 (88254063)|STATEMENT_EXECUTE|[17]
14:47:27.1 (88255458)|STATEMENT_EXECUTE|[18]
14:47:27.1 (88265144)|HEAP_ALLOCATE|[18]|Bytes:4
14:47:27.1 (88273962)|VARIABLE_SCOPE_BEGIN|[18]|c|Case|true|false
14:47:27.1 (88284455)|VARIABLE_ASSIGNMENT|[18]|c|{}|0x28bfdee3
14:47:27.1 (88290042)|STATEMENT_EXECUTE|[19]
14:47:27.1 (88312239)|VARIABLE_ASSIGNMENT|[19]|this.Subject|"1984 AMC Spirit Coup (1 more) ..."|0x28bfdee3
14:47:27.1 (88318134)|STATEMENT_EXECUTE|[20]
14:47:27.1 (88337813)|VARIABLE_ASSIGNMENT|[20]|this.Vehicle__c|"a00f4000009dfhfAAA"|0x28bfdee3
14:47:27.1 (88343567)|STATEMENT_EXECUTE|[21]
14:47:27.1 (88357063)|VARIABLE_ASSIGNMENT|[21]|this.Status|"New"|0x28bfdee3
14:47:27.1 (88362515)|STATEMENT_EXECUTE|[22]
14:47:27.1 (88375133)|VARIABLE_ASSIGNMENT|[22]|this.Type|"Routine Maintenance"|0x28bfdee3
14:47:27.1 (88380321)|STATEMENT_EXECUTE|[23]
14:47:27.1 (88398378)|VARIABLE_ASSIGNMENT|[23]|this.Equipment__c|"01tf4000000gN1AAAU"|0x28bfdee3
14:47:27.1 (88403950)|STATEMENT_EXECUTE|[24]
14:47:27.1 (88413210)|HEAP_ALLOCATE|[24]|Bytes:4
14:47:27.1 (88436677)|VARIABLE_ASSIGNMENT|[24]|this.Date_Reported__c|"2018-06-06T00:00:00.000Z"|0x28bfdee3
14:47:27.1 (88442522)|STATEMENT_EXECUTE|[25]
14:47:27.1 (88449395)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:47:27.1 (88455621)|HEAP_ALLOCATE|[17]|Bytes:4
14:47:27.1 (88461260)|VARIABLE_ASSIGNMENT|[17]|i|189
14:47:27.1 (88465909)|STATEMENT_EXECUTE|[17]
14:47:27.1 (88467678)|STATEMENT_EXECUTE|[18]
14:47:27.1 (88476998)|HEAP_ALLOCATE|[18]|Bytes:4
14:47:27.1 (88485595)|VARIABLE_SCOPE_BEGIN|[18]|c|Case|true|false
14:47:27.1 (88496455)|VARIABLE_ASSIGNMENT|[18]|c|{}|0xccc46ae
14:47:27.1 (88501899)|STATEMENT_EXECUTE|[19]
14:47:27.1 (88523807)|VARIABLE_ASSIGNMENT|[19]|this.Subject|"1984 AMC Spirit Coup (1 more) ..."|0xccc46ae
14:47:27.1 (88529890)|STATEMENT_EXECUTE|[20]
14:47:27.1 (88549340)|VARIABLE_ASSIGNMENT|[20]|this.Vehicle__c|"a00f4000009dfhfAAA"|0xccc46ae
14:47:27.1 (88555128)|STATEMENT_EXECUTE|[21]
14:47:27.1 (88568345)|VARIABLE_ASSIGNMENT|[21]|this.Status|"New"|0xccc46ae
14:47:27.1 (88573611)|STATEMENT_EXECUTE|[22]
14:47:27.1 (88586407)|VARIABLE_ASSIGNMENT|[22]|this.Type|"Routine Maintenance"|0xccc46ae
14:47:27.1 (88591572)|STATEMENT_EXECUTE|[23]
14:47:27.1 (88618877)|VARIABLE_ASSIGNMENT|[23]|this.Equipment__c|"01tf4000000gN1AAAU"|0xccc46ae
14:47:27.1 (88624550)|STATEMENT_EXECUTE|[24]
14:47:27.1 (88633932)|HEAP_ALLOCATE|[24]|Bytes:4
14:47:27.1 (88658077)|VARIABLE_ASSIGNMENT|[24]|this.Date_Reported__c|"2018-06-06T00:00:00.000Z"|0xccc46ae
14:47:27.1 (88664727)|STATEMENT_EXECUTE|[25]
14:47:27.1 (88673304)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:47:27.1 (88679479)|HEAP_ALLOCATE|[17]|Bytes:4
14:47:27.1 (88686013)|VARIABLE_ASSIGNMENT|[17]|i|190
14:47:27.1 (88691584)|STATEMENT_EXECUTE|[17]
14:47:27.1 (88693023)|STATEMENT_EXECUTE|[18]
14:47:27.1 (88702699)|HEAP_ALLOCATE|[18]|Bytes:4
14:47:27.1 (88711513)|VARIABLE_SCOPE_BEGIN|[18]|c|Case|true|false
14:47:27.1 (88722258)|VARIABLE_ASSIGNMENT|[18]|c|{}|0x6b35e80f
14:47:27.1 (88727498)|STATEMENT_EXECUTE|[19]
14:47:27.1 (88750404)|VARIABLE_ASSIGNMENT|[19]|this.Subject|"1984 AMC Spirit Coup (1 more) ..."|0x6b35e80f
14:47:27.1 (88755921)|STATEMENT_EXECUTE|[20]
14:47:27.1 (88775756)|VARIABLE_ASSIGNMENT|[20]|this.Vehicle__c|"a00f4000009dfhfAAA"|0x6b35e80f
14:47:27.1 (88781649)|STATEMENT_EXECUTE|[21]
14:47:27.1 (88794787)|VARIABLE_ASSIGNMENT|[21]|this.Status|"New"|0x6b35e80f
14:47:27.1 (88799852)|STATEMENT_EXECUTE|[22]
14:47:27.1 (88812735)|VARIABLE_ASSIGNMENT|[22]|this.Type|"Routine Maintenance"|0x6b35e80f
14:47:27.1 (88818317)|STATEMENT_EXECUTE|[23]
14:47:27.1 (88837014)|VARIABLE_ASSIGNMENT|[23]|this.Equipment__c|"01tf4000000gN1AAAU"|0x6b35e80f
